"","brand_id","active_num","user_num","month_num","user_active_ratio","buy_convert"
"1485",6980,18,4,2,0.2222,0.111111111111111
"1486",6981,1,1,1,1,0
"1487",6985,1,1,1,1,0
"1488",6988,43,5,3,0.1163,0.00943396226415094
"1489",7002,2,1,1,0.5,0
"1490",7004,12,7,2,0.5833,0.0277777777777778
"1491",7007,4,1,1,0.25,0.0153846153846154
"1492",7012,1,1,1,1,0
"1493",7015,7,6,2,0.8571,0
"1494",7019,6,2,2,0.3333,0
"1495",7021,1,1,1,1,0
"1496",7024,1,1,1,1,0
"1497",7025,2,2,2,1,0
"1498",7028,1,1,1,1,0
"1499",7037,7,5,2,0.7143,0
"1500",7038,2,2,2,1,0
"1501",7041,6,1,1,0.1667,0
"1502",7045,18,7,2,0.3889,0.0072992700729927
"1503",7047,5,3,2,0.6,0
"1504",7048,14,3,1,0.2143,0.00228310502283105
"1505",7059,33,14,3,0.4242,0.8
"1506",7061,68,27,2,0.3971,0.0714285714285714
"1507",7064,1,1,1,1,0
"1508",7070,44,19,3,0.4318,0.0681818181818182
"1509",7071,61,21,3,0.3443,0.021505376344086
"1510",7075,1,1,1,1,0
"1511",7081,3,3,2,1,0
"1512",7083,4,4,2,1,0
"1513",7086,2,2,2,1,0
"1514",7088,1,1,1,1,0
"1515",7089,40,6,1,0.15,0.00198019801980198
"1516",7090,17,12,2,0.7059,0
"1517",7096,109,19,3,0.1743,0.00986842105263158
"1518",7101,2,2,2,1,0
"1519",7103,3,2,2,0.6667,0
"1520",7105,319,74,3,0.232,7
"1521",7107,1,1,1,1,0
"1522",7113,1,1,1,1,0
"1523",7119,7,3,2,0.4286,0
"1524",7127,23,4,2,0.1739,0.00557103064066852
"1525",7133,2,1,1,0.5,0
"1526",7145,4,4,1,1,0
"1527",7150,4,2,1,0.5,0.0101010101010101
"1528",7160,4,2,2,0.5,0
"1529",7169,1,1,1,1,0
"1530",7170,2,2,1,1,0
"1531",7172,2,1,1,0.5,0
"1532",7179,7,5,3,0.7143,0
"1533",7184,16,10,3,0.625,0
"1534",7186,17,1,1,0.0588,0.0169491525423729
"1535",7188,3,3,2,1,0
"1536",7203,5,2,2,0.4,0
"1537",7207,1,1,1,1,0
"1538",7208,40,21,3,0.525,0.0133333333333333
"1539",7220,4,3,2,0.75,0
"1540",7227,2,2,2,1,0
"1541",7230,25,13,3,0.52,0.0909090909090909
"1542",7233,9,5,2,0.5556,0.0163934426229508
"1543",7235,2,2,1,1,0
"1544",7242,1,1,1,1,0
"1545",7244,5,2,1,0.4,0
"1546",7248,25,10,2,0.4,0.0247933884297521
"1547",7250,2,1,1,0.5,0
"1548",7251,2,2,2,1,0
"1549",7252,1,1,1,1,0
"1550",7260,15,7,2,0.4667,0.0476190476190476
"1551",7262,6,4,2,0.6667,0
"1552",7263,16,1,1,0.0625,0
"1553",7269,11,5,3,0.4545,0
"1554",7282,5,3,2,0.6,0
"1555",7297,7,2,1,0.2857,0
"1556",7299,2,1,1,0.5,0
"1557",7304,1,1,1,1,0
"1558",7309,1,1,1,1,0
"1559",7311,5,3,2,0.6,0
"1560",7312,11,6,3,0.5455,0
"1561",7314,10,5,3,0.5,0
"1562",7322,4,4,2,1,0
"1563",7323,64,14,3,0.2188,0
"1564",7335,13,8,3,0.6154,0
"1565",7349,2,2,2,1,0
"1566",7350,1,1,1,1,0
"1567",7354,62,37,3,0.5968,0
"1568",7356,20,8,2,0.4,0.0114942528735632
"1569",7360,8,3,3,0.375,1
"1570",7367,1,1,1,1,0
"1571",7370,7,3,2,0.4286,0
"1572",7372,3,2,1,0.6667,0
"1573",7373,4,1,1,0.25,0
"1574",7375,4,2,1,0.5,0
"1575",7389,3,2,1,0.6667,0
"1576",7395,1,1,1,1,0
"1577",7399,2,1,1,0.5,0
"1578",7408,2,2,1,1,0
"1579",7409,30,12,3,0.4,0.119047619047619
"1580",7410,1,1,1,1,0
"1581",7411,6,3,1,0.5,0.02
"1582",7417,7,6,3,0.8571,0
"1583",7420,1,1,1,1,0
"1584",7446,3,1,1,0.3333,0
"1585",7456,6,1,1,0.1667,0
"1586",7458,1,1,1,1,0
"1587",7459,2,1,1,0.5,0
"1588",7465,39,10,3,0.2564,0.0135135135135135
"1589",7467,15,1,2,0.0667,0.00374531835205993
"1590",7469,23,2,2,0.087,0.005
"1591",7471,1,1,1,1,0
"1592",7473,1,1,1,1,0
"1593",7474,1,1,1,1,0
"1594",7475,4,1,1,0.25,0
"1595",7477,1,1,1,1,0
"1596",7479,5,2,2,0.4,0.0333333333333333
"1597",7490,5,4,3,0.8,0
"1598",7492,1,1,1,1,0
"1599",7500,1,1,1,1,0
"1600",7504,1,1,1,1,0
"1601",7505,1,1,1,1,0
"1602",7511,14,1,2,0.0714,0.00515463917525773
"1603",7518,1,1,1,1,0
"1604",7522,5,2,1,0.4,0
"1605",7542,60,7,3,0.1167,0.0186046511627907
"1606",7552,114,33,3,0.2895,0.111111111111111
"1607",7555,1,1,1,1,0
"1608",7558,1,1,1,1,0
"1609",7559,1,1,1,1,0
"1610",7560,43,20,3,0.4651,0.0434782608695652
"1611",7568,1,1,1,1,0
"1612",7572,4,3,2,0.75,0
"1613",7576,5,3,2,0.6,0
"1614",7577,2,1,1,0.5,0
"1615",7583,2,2,1,1,0
"1616",7584,1,1,1,1,0
"1617",7600,2,2,1,1,0
"1618",7601,7,1,1,0.1429,0
"1619",7602,1,1,1,1,0
"1620",7605,1,1,1,1,0
"1621",7606,13,3,2,0.2308,0.0227272727272727
"1622",7611,52,18,3,0.3462,0.00271739130434783
"1623",7613,23,7,1,0.3043,0.0434782608695652
"1624",7618,4,4,2,1,0
"1625",7619,1,1,1,1,0
"1626",7620,3,2,1,0.6667,0
"1627",7624,40,4,3,0.1,0
"1628",7628,3,3,2,1,0
"1629",7630,1,1,1,1,0
"1630",7637,18,1,1,0.0556,0
"1631",7645,3,2,2,0.6667,0
"1632",7652,1,1,1,1,0
"1633",7654,5,3,2,0.6,0
"1634",7655,1,1,1,1,0
"1635",7660,2,2,1,1,0
"1636",7671,1,1,1,1,0
"1637",7680,36,5,2,0.1389,0.018348623853211
"1638",7685,2,1,1,0.5,0
"1639",7692,24,9,3,0.375,0.0136054421768707
"1640",7695,4,3,2,0.75,0
"1641",7706,32,16,3,0.5,0.00518134715025907
"1642",7707,2,2,1,1,0
"1643",7718,1,1,1,1,0
"1644",7719,2,2,2,1,0
"1645",7727,8,3,3,0.375,0
"1646",7729,1,1,1,1,0
"1647",7732,1,1,1,1,0
"1648",7736,1,1,1,1,0
"1649",7737,87,13,3,0.1494,0.00694444444444444
"1650",7741,8,4,2,0.5,0
"1651",7747,15,4,3,0.2667,0.00485436893203883
"1652",7748,11,1,1,0.0909,0
"1653",7750,1,1,1,1,0
"1654",7754,11,10,2,0.9091,0
"1655",7756,6,1,1,0.1667,0
"1656",7757,11,10,2,0.9091,0
"1657",7762,7,7,3,1,0
"1658",7766,2,1,1,0.5,0
"1659",7773,1,1,1,1,0
"1660",7783,1,1,1,1,0
"1661",7811,1,1,1,1,0
"1662",7812,7,3,2,0.4286,0
"1663",7817,7,6,1,0.8571,0
"1664",7820,2,1,1,0.5,0
"1665",7825,1,1,1,1,0
"1666",7827,41,17,3,0.4146,0.2
"1667",7829,4,2,2,0.5,0
"1668",7842,16,7,3,0.4375,0
"1669",7843,7,2,1,0.2857,0
"1670",7850,17,8,1,0.4706,0.0769230769230769
"1671",7856,21,10,2,0.4762,0.0133333333333333
"1672",7864,1,1,1,1,0
"1673",7866,1,1,1,1,0
"1674",7868,1059,173,3,0.1634,0.0789473684210526
"1675",7875,3,1,1,0.3333,0
"1676",7909,1,1,1,1,0
"1677",7910,1,1,1,1,0
"1678",7914,2,1,1,0.5,0
"1679",7917,3,1,1,0.3333,0
"1680",7927,6,5,2,0.8333,0
"1681",7928,3,1,1,0.3333,0
"1682",7930,2,2,1,1,0
"1683",7933,2,2,1,1,0
"1684",7936,29,4,2,0.1379,0.09375
"1685",7940,3,3,2,1,0
"1686",7943,32,13,1,0.4063,0.0363636363636364
"1687",7951,4,2,1,0.5,0
"1688",7955,7,7,1,1,0
"1689",7963,70,12,2,0.1714,0.0192307692307692
"1690",7966,1,1,1,1,0
"1691",7975,24,12,3,0.5,0
"1692",7976,28,7,3,0.25,0
"1693",7977,2,1,1,0.5,0.0217391304347826
"1694",7978,1,1,1,1,0
"1695",7980,10,1,1,0.1,0
"1696",7988,1,1,1,1,0
"1697",7989,2,2,2,1,0
"1698",7990,6,5,3,0.8333,0
"1699",8005,14,8,3,0.5714,0.0188679245283019
"1700",8007,1,1,1,1,0
"1701",8010,6,3,1,0.5,0
"1702",8024,13,4,2,0.3077,0
"1703",8025,3,3,2,1,0
"1704",8027,69,3,3,0.0435,0.0166666666666667
"1705",8038,7,6,2,0.8571,0
"1706",8039,2,1,1,0.5,0
"1707",8049,17,4,2,0.2353,0.166666666666667
"1708",8058,1,1,1,1,0
"1709",8074,2,2,1,1,0
"1710",8081,11,9,2,0.8182,0
"1711",8082,18,6,3,0.3333,0
"1712",8086,1,1,1,1,0
"1713",8087,7,3,2,0.4286,0
"1714",8089,3,1,1,0.3333,0.125
"1715",8090,7,4,2,0.5714,0
"1716",8094,3,3,2,1,0
"1717",8097,7,3,2,0.4286,0
"1718",8099,8,8,1,1,0
"1719",8101,1,1,1,1,0
"1720",8107,5,4,2,0.8,0
"1721",8111,1,1,1,1,0
"1722",8113,1,1,1,1,0
"1723",8118,2,2,2,1,0
"1724",8122,12,5,2,0.4167,0
"1725",8128,1,1,1,1,0
"1726",8137,1,1,1,1,0
"1727",8138,6,2,2,0.3333,0
"1728",8148,36,3,3,0.0833,0.0056657223796034
"1729",8149,3,3,2,1,0
"1730",8150,3,2,2,0.6667,0
"1731",8154,2,1,1,0.5,0
"1732",8156,6,1,2,0.1667,0
"1733",8163,1,1,1,1,0
"1734",8167,2,2,1,1,0
"1735",8173,28,12,2,0.4286,0.00735294117647059
"1736",8176,5,1,1,0.2,0
"1737",8180,1,1,1,1,0
"1738",8185,1,1,1,1,0
"1739",8191,3,2,1,0.6667,0
"1740",8193,23,5,2,0.2174,0
"1741",8202,8,2,1,0.25,0
"1742",8210,2,1,1,0.5,0
"1743",8214,1,1,1,1,0
"1744",8219,5,4,1,0.8,0
"1745",8226,15,3,2,0.2,0.00395256916996047
"1746",8230,4,1,1,0.25,0
"1747",8232,1,1,1,1,0
"1748",8233,1,1,1,1,0
"1749",8234,1,1,1,1,0
"1750",8236,7,5,2,0.7143,0
"1751",8238,3,1,1,0.3333,0.0169491525423729
"1752",8240,1,1,1,1,0
"1753",8257,11,3,2,0.2727,0.003690036900369
"1754",8261,1,1,1,1,0
"1755",8269,4,4,2,1,0
"1756",8271,1,1,1,1,0
"1757",8278,56,28,3,0.5,0.0684931506849315
"1758",8286,1,1,1,1,0
"1759",8287,4,4,2,1,0
"1760",8294,1,1,1,1,0
"1761",8296,11,2,2,0.1818,0.0161290322580645
"1762",8298,1,1,1,1,0
"1763",8304,3,2,1,0.6667,0
"1764",8307,14,7,1,0.5,0.00943396226415094
"1765",8311,3,2,1,0.6667,0
"1766",8313,38,8,3,0.2105,0.00632911392405063
"1767",8324,1,1,1,1,0
"1768",8327,49,14,3,0.2857,0
"1769",8336,1,1,1,1,0
"1770",8337,1,1,1,1,0
"1771",8338,10,4,2,0.4,0.25
"1772",8339,3,3,2,1,0
"1773",8357,4,3,2,0.75,0
"1774",8358,46,24,3,0.5217,0
"1775",8359,17,9,3,0.5294,0
"1776",8375,2,2,1,1,0
"1777",8376,1,1,1,1,0
"1778",8382,4,3,1,0.75,0
"1779",8383,1,1,1,1,0
"1780",8384,3,1,1,0.3333,0
"1781",8385,27,2,2,0.0741,0
"1782",8387,1,1,1,1,0
"1783",8388,1,1,1,1,0
"1784",8389,2,2,2,1,0
"1785",8390,1,1,1,1,0
"1786",8392,4,4,2,1,0
"1787",8396,2,1,1,0.5,0
"1788",8409,8,5,2,0.625,0
"1789",8425,2,1,2,0.5,0
"1790",8426,9,6,1,0.6667,0
"1791",8434,1,1,1,1,0
"1792",8439,6,2,2,0.3333,0
"1793",8443,2,1,1,0.5,0
"1794",8444,1,1,1,1,0
"1795",8446,11,5,2,0.4545,0.00657894736842105
"1796",8457,10,3,2,0.3,0
"1797",8465,5,1,1,0.2,0
"1798",8477,8,4,2,0.5,0
"1799",8479,5,1,1,0.2,0
"1800",8485,1,1,1,1,0
"1801",8489,11,3,2,0.2727,0.00714285714285714
"1802",8494,6,2,2,0.3333,0
"1803",8495,7,6,1,0.8571,0
"1804",8499,2,1,1,0.5,0
"1805",8511,4,2,3,0.5,0
"1806",8517,1,1,1,1,0
"1807",8526,4,3,1,0.75,0
"1808",8528,4,3,2,0.75,0
"1809",8529,1,1,1,1,0
"1810",8530,1,1,1,1,0
"1811",8535,2,1,1,0.5,0
"1812",8552,7,7,2,1,0
"1813",8557,1,1,1,1,0
"1814",8570,1,1,1,1,0
"1815",8573,4,2,1,0.5,0
"1816",8575,1,1,1,1,0
"1817",8584,1,1,1,1,0
"1818",8598,1,1,1,1,0
"1819",8603,16,7,2,0.4375,0.00657894736842105
"1820",8625,15,1,1,0.0667,0.0625
"1821",8628,71,28,3,0.3944,0.0833333333333333
"1822",8630,2,2,1,1,0
"1823",8633,2,1,1,0.5,0
"1824",8637,158,40,3,0.2532,0.0542635658914729
"1825",8641,3,2,2,0.6667,0
"1826",8643,54,4,3,0.0741,0.0625
"1827",8651,2,2,1,1,0
"1828",8654,2,2,1,1,0
"1829",8660,1,1,1,1,0
"1830",8662,93,28,3,0.3011,0
"1831",8668,1,1,1,1,0
"1832",8669,7,2,2,0.2857,0
"1833",8676,7,5,2,0.7143,0
"1834",8679,2,1,1,0.5,0
"1835",8680,11,8,2,0.7273,0
"1836",8683,1,1,1,1,0
"1837",8684,11,6,3,0.5455,0
"1838",8689,364,92,3,0.2527,0.28125
"1839",8691,4,1,1,0.25,0
"1840",8692,6,1,1,0.1667,0.00574712643678161
"1841",8693,45,4,2,0.0889,0.00772200772200772
"1842",8696,4,2,2,0.5,0
"1843",8698,8,3,1,0.375,0.00476190476190476
"1844",8702,17,10,3,0.5882,0
"1845",8704,2,1,1,0.5,0.0217391304347826
"1846",8706,2,2,1,1,0
"1847",8715,1,1,1,1,0
"1848",8717,9,6,2,0.6667,0
"1849",8719,222,63,3,0.2838,0.0465116279069767
"1850",8724,99,3,2,0.0303,0.00289435600578871
"1851",8725,5,1,1,0.2,0.00341296928327645
"1852",8735,1,1,1,1,0
"1853",8737,12,5,3,0.4167,0
"1854",8739,24,12,1,0.5,0
"1855",8742,3,3,2,1,0
"1856",8751,3,3,3,1,0
"1857",8758,4,1,1,0.25,0
"1858",8761,2,1,1,0.5,0
"1859",8763,13,3,2,0.2308,0.111111111111111
"1860",8766,2,2,1,1,0
"1861",8767,19,8,3,0.4211,0.00174825174825175
"1862",8775,17,12,3,0.7059,0.0833333333333333
"1863",8786,1,1,1,1,0
"1864",8788,1,1,1,1,0
"1865",8792,38,16,3,0.4211,0.0769230769230769
"1866",8793,1,1,1,1,0
"1867",8798,10,2,2,0.2,0
"1868",8799,5,3,1,0.6,0
"1869",8814,3,2,2,0.6667,0
"1870",8816,45,29,3,0.6444,0
"1871",8818,3,2,2,0.6667,0.0357142857142857
"1872",8822,2,2,1,1,0
"1873",8826,6,2,2,0.3333,0
"1874",8831,1,1,1,1,0
"1875",8839,1,1,1,1,0
"1876",8842,30,18,3,0.6,0.4
"1877",8850,1,1,1,1,0
"1878",8851,8,3,1,0.375,0.004739336492891
"1879",8856,3,3,2,1,0
"1880",8860,1,1,1,1,0
"1881",8863,1,1,1,1,0
"1882",8865,2,2,1,1,0
"1883",8869,13,3,2,0.2308,0
"1884",8886,1,1,1,1,0
"1885",8890,11,5,2,0.4545,0.0263157894736842
"1886",8896,12,10,2,0.8333,0
"1887",8901,4,2,1,0.5,0
"1888",8908,1,1,1,1,0
"1889",8911,10,4,3,0.4,0
"1890",8922,1,1,1,1,0
"1891",8926,2,2,1,1,0
"1892",8931,1,1,1,1,0
"1893",8937,1,1,1,1,0
"1894",8939,1,1,1,1,0
"1895",8942,3,1,1,0.3333,0
"1896",8943,46,29,3,0.6304,0.0476190476190476
"1897",8964,2,1,1,0.5,0
"1898",8965,21,12,3,0.5714,0.00320512820512821
"1899",8971,1,1,1,1,0
"1900",8976,3,1,1,0.3333,0.00943396226415094
"1901",8978,18,12,3,0.6667,0
"1902",8980,3,3,1,1,0
"1903",8991,3,3,2,1,0
"1904",8992,6,1,1,0.1667,0.0357142857142857
"1905",8993,6,3,2,0.5,0
"1906",8996,18,6,3,0.3333,0.0181818181818182
"1907",8998,2,2,2,1,0
"1908",8999,1,1,1,1,0
"1909",9003,3,3,2,1,0
"1910",9018,7,7,2,1,0
"1911",9026,2,1,1,0.5,0
"1912",9030,41,29,3,0.7073,0.0178571428571429
"1913",9045,18,4,2,0.2222,0.027027027027027
"1914",9048,2,2,1,1,0
"1915",9051,2,2,1,1,0
"1916",9053,15,6,3,0.4,0
"1917",9057,1,1,1,1,0
"1918",9066,1,1,1,1,0
"1919",9069,3,3,2,1,0
"1920",9072,15,1,1,0.0667,0.00704225352112676
"1921",9079,9,4,2,0.4444,0
"1922",9083,1,1,1,1,0
"1923",9087,10,7,2,0.7,0
"1924",9090,9,1,2,0.1111,0.00546448087431694
"1925",9098,1,1,1,1,0
"1926",9101,3,2,2,0.6667,0
"1927",9109,4,3,2,0.75,0
"1928",9111,68,19,3,0.2794,8
"1929",9120,1,1,1,1,0
"1930",9124,1,1,1,1,0
"1931",9126,1,1,1,1,0
"1932",9131,21,8,3,0.381,0.0112359550561798
"1933",9138,3,2,2,0.6667,0
"1934",9147,1,1,1,1,0
"1935",9148,1,1,1,1,0
"1936",9152,1,1,1,1,0.0303030303030303
"1937",9153,6,3,2,0.5,0
"1938",9154,1,1,1,1,0
"1939",9160,3,3,1,1,0
"1940",9162,6,5,2,0.8333,0
"1941",9180,2,2,1,1,0
"1942",9181,5,3,2,0.6,0
"1943",9189,3,1,1,0.3333,0
"1944",9192,5,3,3,0.6,0.00628930817610063
"1945",9193,1,1,1,1,0.00196850393700787
"1946",9195,23,6,3,0.2609,0.0087719298245614
"1947",9203,2,1,1,0.5,0
"1948",9205,2,2,2,1,0
"1949",9206,1,1,1,1,0
"1950",9207,2,2,2,1,0
"1951",9209,4,1,1,0.25,0.00763358778625954
"1952",9210,5,4,2,0.8,0
"1953",9213,1,1,1,1,0
"1954",9220,20,6,2,0.3,0.0204081632653061
"1955",9227,3,1,2,0.3333,0
"1956",9232,7,6,2,0.8571,0
"1957",9235,5,4,2,0.8,0
"1958",9236,40,24,2,0.6,0
"1959",9240,2,2,1,1,0
"1960",9241,1,1,1,1,0
"1961",9242,21,14,3,0.6667,0
"1962",9250,7,2,2,0.2857,0
"1963",9252,10,1,1,0.1,0
"1964",9258,5,4,2,0.8,0
"1965",9273,4,2,2,0.5,0
"1966",9276,1,1,1,1,0
"1967",9284,24,4,3,0.1667,0
"1968",9290,3,2,2,0.6667,0
"1969",9291,9,1,1,0.1111,0
"1970",9293,2,1,1,0.5,0
"1971",9297,8,3,2,0.375,0
"1972",9301,1,1,1,1,0
"1973",9302,4,2,1,0.5,0
"1974",9304,1,1,1,1,0
"1975",9305,2,2,1,1,0
"1976",9317,1,1,1,1,0
"1977",9326,3,2,2,0.6667,0
"1978",9340,19,9,3,0.4737,0
"1979",9341,1,1,1,1,0
"1980",9343,1,1,1,1,0
"1981",9354,1,1,1,1,0
"1982",9363,1,1,1,1,0
"1983",9365,3,1,1,0.3333,0
"1984",9369,8,2,2,0.25,0
"1985",9377,1,1,1,1,0
"1986",9381,2,2,2,1,0
"1987",9384,2,1,1,0.5,0
"1988",9392,18,11,2,0.6111,0.0119047619047619
"1989",9397,2,1,1,0.5,0
"1990",9398,4,2,1,0.5,0
"1991",9399,1,1,1,1,0
"1992",9440,1,1,1,1,0
"1993",9456,9,3,2,0.3333,0
"1994",9458,2,2,2,1,0.0555555555555556
"1995",9464,1,1,1,1,0
"1996",9465,1,1,1,1,0
"1997",9471,12,5,2,0.4167,0.00366300366300366
"1998",9472,48,8,3,0.1667,0.0447761194029851
"1999",9479,3,3,2,1,0
"2000",9486,65,18,3,0.2769,0.0714285714285714
"2001",9487,2,1,1,0.5,0
"2002",9499,18,14,3,0.7778,0
"2003",9502,19,9,3,0.4737,0
"2004",9503,5,2,2,0.4,0
"2005",9506,1,1,1,1,0
"2006",9522,1,1,1,1,0
"2007",9525,18,5,1,0.2778,0.00581395348837209
"2008",9532,11,1,1,0.0909,1
"2009",9533,8,2,2,0.25,0
"2010",9535,3,3,2,1,0
"2011",9538,1,1,1,1,0
"2012",9539,2,2,1,1,0
"2013",9540,3,3,2,1,0
"2014",9548,13,3,1,0.2308,0
"2015",9549,117,51,3,0.4359,0.00454545454545455
"2016",9555,3,2,2,0.6667,0
"2017",9563,87,34,3,0.3908,0.307692307692308
"2018",9567,48,24,3,0.5,0.333333333333333
"2019",9580,1,1,1,1,0
"2020",9582,4,2,2,0.5,0
"2021",9586,1,1,1,1,0
"2022",9589,1,1,1,1,0
"2023",9590,5,3,2,0.6,0
"2024",9609,44,7,3,0.1591,0
"2025",9611,1,1,1,1,0
"2026",9613,6,1,1,0.1667,0
"2027",9620,166,51,3,0.3072,0.0129032258064516
"2028",9621,1,1,1,1,0
"2029",9629,10,1,1,0.1,0
"2030",9632,1,1,1,1,0
"2031",9639,20,3,3,0.15,0
"2032",9640,1,1,1,1,0
"2033",9641,3,1,2,0.3333,0
"2034",9643,3,2,2,0.6667,0
"2035",9645,15,4,2,0.2667,0
"2036",9648,2,2,1,1,0
"2037",9653,6,4,3,0.6667,0
"2038",9657,21,14,3,0.6667,0.0540540540540541
"2039",9659,2,1,1,0.5,0
"2040",9664,1,1,1,1,0
"2041",9665,1,1,1,1,0
"2042",9669,2,2,2,1,0
"2043",9671,16,8,3,0.5,0.00192307692307692
"2044",9676,1,1,1,1,0
"2045",9685,2,2,2,1,0
"2046",9688,2,2,2,1,0
"2047",9695,9,3,2,0.3333,0
"2048",9702,3,1,1,0.3333,0
"2049",9709,17,14,2,0.8235,0.00313479623824451
"2050",9711,1,1,1,1,0
"2051",9712,4,3,1,0.75,0
"2052",9713,2,1,1,0.5,0
"2053",9714,6,3,1,0.5,0
"2054",9724,1,1,1,1,0
"2055",9738,4,1,2,0.25,0
"2056",9746,2,2,1,1,0
"2057",9748,1,1,1,1,0
"2058",9750,3,3,2,1,0
"2059",9751,2,2,1,1,0
"2060",9763,1,1,1,1,0
"2061",9765,3,2,2,0.6667,0
"2062",9786,4,3,2,0.75,0
"2063",9789,1,1,1,1,0
"2064",9794,1,1,1,1,0
"2065",9799,3,3,3,1,0
"2066",9802,13,7,3,0.5385,0
"2067",9804,13,2,2,0.1538,1
"2068",9815,3,2,1,0.6667,0
"2069",9817,63,4,2,0.0635,0.00529100529100529
"2070",9818,1,1,1,1,0
"2071",9822,1,1,1,1,0
"2072",9824,7,2,1,0.2857,0
"2073",9828,1,1,1,1,0
"2074",9829,81,35,3,0.4321,0.0491803278688525
"2075",9831,5,4,3,0.8,0
"2076",9834,11,4,1,0.3636,0.0555555555555556
"2077",9836,1,1,1,1,0
"2078",9837,1,1,1,1,0
"2079",9838,45,22,3,0.4889,0
"2080",9842,3,3,2,1,0
"2081",9846,21,9,3,0.4286,0.333333333333333
"2082",9848,2,1,1,0.5,0
"2083",9851,2,2,2,1,0
"2084",9856,3,1,2,0.3333,0
"2085",9857,1,1,1,1,0
"2086",9858,1,1,1,1,0
"2087",9864,1,1,1,1,0
"2088",9870,2,2,2,1,0
"2089",9871,2,2,2,1,0
"2090",9881,24,6,1,0.25,0.0833333333333333
"2091",9883,1,1,1,1,0
"2092",9885,3,2,2,0.6667,0
"2093",9887,1,1,1,1,0
"2094",9889,1,1,1,1,0
"2095",9894,19,13,3,0.6842,0.00546448087431694
"2096",9899,11,5,3,0.4545,0.0666666666666667
"2097",9907,2,1,1,0.5,0
"2098",9912,78,16,3,0.2051,0.4
"2099",9914,6,1,1,0.1667,0.0285714285714286
"2100",9922,3,2,1,0.6667,0
"2101",9926,4,3,3,0.75,0
"2102",9929,2,2,2,1,0
"2103",9936,14,4,2,0.2857,0.0256410256410256
"2104",9944,7,2,2,0.2857,0
"2105",9948,6,4,1,0.6667,0
"2106",9953,25,4,2,0.16,0
"2107",9967,1,1,1,1,0
"2108",9968,3,1,1,0.3333,0
"2109",9972,1,1,1,1,0
"2110",9975,1,1,1,1,0
"2111",9977,3,3,3,1,0
"2112",9980,2,1,1,0.5,0
"2113",9985,41,6,3,0.1463,0
"2114",9988,7,6,3,0.8571,0
"2115",9990,3,1,1,0.3333,0
"2116",9991,3,3,2,1,0
"2117",10004,1,1,1,1,0
"2118",10010,2,2,1,1,0
"2119",10014,99,30,3,0.303,0.0198675496688742
"2120",10024,1,1,1,1,0
"2121",10026,10,2,2,0.2,0
"2122",10038,2,2,2,1,0
"2123",10056,14,1,2,0.0714,0
"2124",10058,5,2,1,0.4,0
"2125",10059,11,10,3,0.9091,0
"2126",10066,7,1,1,0.1429,0.00552486187845304
"2127",10070,2,1,1,0.5,0
"2128",10072,7,3,1,0.4286,0
"2129",10080,1,1,1,1,0
"2130",10082,1,1,1,1,0.0120481927710843
"2131",10091,3,1,1,0.3333,0
"2132",10097,27,6,3,0.2222,0
"2133",10098,1,1,1,1,0
"2134",10106,5,4,2,0.8,0
"2135",10122,2,2,1,1,0
"2136",10124,1,1,1,1,0
"2137",10133,9,5,1,0.5556,0.00581395348837209
"2138",10136,6,5,2,0.8333,0
"2139",10144,2,1,1,0.5,0
"2140",10145,11,3,2,0.2727,0
"2141",10151,52,19,3,0.3654,0.00302114803625378
"2142",10153,2,2,1,1,0
"2143",10157,10,6,1,0.6,0
"2144",10159,1,1,1,1,0
"2145",10165,3,2,1,0.6667,0
"2146",10171,15,8,3,0.5333,1
"2147",10172,2,2,2,1,0
"2148",10176,59,22,3,0.3729,0.00888888888888889
"2149",10180,1,1,1,1,0
"2150",10184,1,1,1,1,0
"2151",10193,20,8,2,0.4,0.00847457627118644
"2152",10194,5,4,3,0.8,0
"2153",10207,2,2,2,1,0
"2154",10215,1,1,1,1,0
"2155",10225,14,6,3,0.4286,0
"2156",10226,9,3,2,0.3333,0
"2157",10230,2,2,1,1,0
"2158",10235,2,1,1,0.5,0
"2159",10240,32,3,2,0.0938,0.0178571428571429
"2160",10255,5,3,3,0.6,0
"2161",10258,2,1,1,0.5,0.0769230769230769
"2162",10265,1,1,1,1,0
"2163",10267,7,3,2,0.4286,0
"2164",10268,1,1,1,1,0
"2165",10269,1,1,1,1,0
"2166",10276,2,2,2,1,0
"2167",10282,2,2,1,1,0
"2168",10285,1,1,1,1,0
"2169",10288,2,1,1,0.5,0
"2170",10289,1,1,1,1,0
"2171",10298,1,1,1,1,0
"2172",10302,4,3,2,0.75,0
"2173",10305,1,1,1,1,0
"2174",10308,11,2,2,0.1818,0.00140252454417952
"2175",10310,1,1,1,1,0
"2176",10315,2,2,2,1,0
"2177",10316,2,1,1,0.5,0
"2178",10321,3,2,2,0.6667,0
"2179",10324,1,1,1,1,0
"2180",10325,11,6,1,0.5455,0.285714285714286
"2181",10329,31,22,2,0.7097,0
"2182",10335,1,1,1,1,0
"2183",10338,4,3,2,0.75,0
"2184",10340,9,8,2,0.8889,0
"2185",10343,2,2,1,1,0
"2186",10344,2,1,1,0.5,0
"2187",10352,2,2,2,1,0
"2188",10353,13,4,2,0.3077,0.00980392156862745
"2189",10364,1,1,1,1,0
"2190",10368,7,6,3,0.8571,0.0133333333333333
"2191",10373,1,1,1,1,0
"2192",10375,1,1,1,1,0
